"dates_","open_value","high_value","low_value","close_value","change_value","volume_value"
"2013-03-31T19:00:00.000Z",18061.75,18327.11,18060.04,18272.11,228.8,109081792
"2013-04-01T19:00:00.000Z",18332.59,18434.04,18321.28,18345.74,73.63,165915808
"2013-04-02T19:00:00.000Z",18381.62,18590.25,18378.32,18575.88,230.14,125661080
"2013-04-03T19:00:00.000Z",18592.83,18652.13,18545.89,18613.44,37.56,137877984
"2013-04-04T19:00:00.000Z",18644.93,18717.67,18589.07,18636.03,22.59,124633616
"2013-04-07T19:00:00.000Z",18644.09,18731.68,18638.8,18653.06,17.03,78808570
"2013-04-08T19:00:00.000Z",18683.77,18732.94,18664.96,18713.61,60.55,70727820
"2013-04-09T19:00:00.000Z",18737.57,18791.22,18710.91,18723.35,9.74,79209500
"2013-04-10T19:00:00.000Z",18752.67,18789.68,18696.2,18764.55,41.2,61967208
"2013-04-11T19:00:00.000Z",18772.51,18780.25,18652.72,18714.28,-50.27,118702152
"2013-04-14T19:00:00.000Z",18727.92,18750.25,18500.72,18524.5,-189.78,98535000
"2013-04-15T19:00:00.000Z",18487.46,18565.2,18333.27,18361.87,-162.63,105344248
"2013-04-16T19:00:00.000Z",18378.19,18464.65,18207.38,18394.12,32.25,117082496
"2013-04-17T19:00:00.000Z",18401.73,18649.84,18382.29,18614.36,220.24,81412448
"2013-04-18T19:00:00.000Z",18618.46,18779.74,18610.13,18631.21,16.85,101943320
"2013-04-21T19:00:00.000Z",18631.21,18697,18526.95,18605.55,-25.66,90342704
"2013-04-22T19:00:00.000Z",18630.89,18710.55,18589.38,18647.29,41.74,102149264
"2013-04-23T19:00:00.000Z",18671.37,18798.05,18670.56,18779.66,132.37,153915792
"2013-04-24T19:00:00.000Z",18792.29,18928.87,18792.29,18885.6,105.94,130221248
"2013-04-25T19:00:00.000Z",18907.53,18986.03,18889.77,18917.71,32.11,126511952
"2013-04-28T19:00:00.000Z",18926.64,18926.64,18790.82,18822.85,-94.86,95156272
"2013-04-29T19:00:00.000Z",18824.89,19005.46,18824.89,18982.42,159.57,134003552
"2013-05-01T19:00:00.000Z",19003.14,19102.07,18996.2,19034.53,52.11,106793112
"2013-05-02T19:00:00.000Z",19033.78,19240.69,19026.97,19226.63,192.1,100280192
"2013-05-05T19:00:00.000Z",19260.59,19444.52,19222.57,19256.7,30.07,99487296
"2013-05-06T19:00:00.000Z",19272.49,19298.65,19168.88,19262.74,6.04,137207696
"2013-05-07T19:00:00.000Z",19281.2,19515.94,19281.2,19472.55,209.81,192926816
"2013-05-08T19:00:00.000Z",19490.37,19736.25,19490.37,19661.46,188.91,178268352
"2013-05-09T19:00:00.000Z",19772.03,19944.83,19749.9,19916.27,254.81,142595552
"2013-05-12T19:00:00.000Z",19931.68,20303.26,19931.68,20244.82,328.55,189009952
"2013-05-13T19:00:00.000Z",20251.19,20504.65,20251.19,20472.38,227.56,218246064
"2013-05-14T19:00:00.000Z",20613.17,20647.46,20347.89,20566.69,94.31,247481984
"2013-05-15T19:00:00.000Z",20617.09,20744.53,20390.8,20416.6,-150.09,153269568
"2013-05-16T19:00:00.000Z",20417.54,20619,20417.54,20537.03,120.43,177455888
"2013-05-19T19:00:00.000Z",20602.42,20835.29,20583.73,20814.14,277.11,183721632
"2013-05-20T19:00:00.000Z",20913.55,21198.59,20913.23,21168,353.86,314189600
"2013-05-21T19:00:00.000Z",21179.67,21484.06,21179.67,21458.9,290.9,372664672
"2013-05-22T19:00:00.000Z",21514.29,21620.54,21301.81,21342.65,-116.25,282192064
"2013-05-23T19:00:00.000Z",21345.41,21421.01,21270.24,21283.77,-58.88,189599088
"2013-05-26T19:00:00.000Z",21297.64,21301.02,20917.04,20958.86,-324.91,118606912
"2013-05-27T19:00:00.000Z",20970.6,21516.14,20970.6,21501.72,542.86,164480032
"2013-05-28T19:00:00.000Z",21505.35,21711.69,21418.28,21441.12,-60.6,251953040
"2013-05-29T19:00:00.000Z",21462.94,21682.17,21443.26,21590.66,149.54,284974848
"2013-05-30T19:00:00.000Z",21601.8,21844.53,21601.8,21823.05,232.39,355879712
"2013-06-02T19:00:00.000Z",21824.91,22156.49,21778.97,22080.85,257.8,269594016
"2013-06-03T19:00:00.000Z",22084.78,22324.04,22084.78,22274.51,193.66,246706192
"2013-06-04T19:00:00.000Z",22285.6,22422.46,22017.29,22092.42,-182.09,359770112
"2013-06-05T19:00:00.000Z",22095.66,22337.59,21981.81,22276.7,184.28,264697808
"2013-06-06T19:00:00.000Z",22348.75,22587.53,22327.27,22358.96,82.26,216026896
"2013-06-09T19:00:00.000Z",22362.4,22450.13,22099.96,22150.74,-208.22,170790784
"2013-06-10T19:00:00.000Z",22158.44,22297.3,22158.44,22209.07,58.33,114199536
"2013-06-11T19:00:00.000Z",22203.55,22490.53,22203.55,22324.57,115.5,166653872
"2013-06-12T19:00:00.000Z",22397.51,22833.2,22397.51,22757.72,433.15,260812896
"2013-06-13T19:00:00.000Z",22798.45,22826.95,22515.39,22541.64,-216.08,297533440
"2013-06-16T19:00:00.000Z",22585.96,22606.58,22188.71,22216.46,-325.18,164968304
"2013-06-17T19:00:00.000Z",22235.18,22320.08,21846.46,21919.62,-296.84,199295712
"2013-06-18T19:00:00.000Z",22065.72,22246.94,22059.25,22135.72,216.1,152117056
"2013-06-19T19:00:00.000Z",22139.52,22312.46,21960.98,22015.04,-120.68,154609720
"2013-06-20T19:00:00.000Z",22008.7,22008.7,21681.83,21698.35,-316.69,197732672
"2013-06-23T19:00:00.000Z",21786.75,21835.72,20999.34,21070.12,-628.23,207863264
"2013-06-24T19:00:00.000Z",20987.17,21266.01,20898.12,21110.34,40.22,153068816
"2013-06-25T19:00:00.000Z",21122.53,21329.95,20940.22,21002.57,-107.77,149865312
"2013-06-26T19:00:00.000Z",21043.86,21211.61,20959.64,21015.34,12.77,106481984
"2013-06-27T19:00:00.000Z",21054.06,21171.47,20854.42,21005.69,-9.65,108118752
"2013-06-30T19:00:00.000Z",21036.41,21381.62,20942.34,21363.16,357.47,115599488
"2013-07-01T19:00:00.000Z",21400.75,21724.01,21400.75,21644.17,281.01,175473728
"2013-07-02T19:00:00.000Z",21646.04,21828.53,21636.15,21802.86,158.69,164803504
"2013-07-03T19:00:00.000Z",21857.59,22110.42,21853.18,21966.96,164.1,188326576
"2013-07-04T19:00:00.000Z",22027.7,22237.44,22027.7,22178.34,211.38,221985408
"2013-07-07T19:00:00.000Z",22235.62,22397.43,22216.44,22365.72,187.38,241379328
"2013-07-08T19:00:00.000Z",22375.13,22757.93,22375.13,22721.22,355.5,243105728
"2013-07-09T19:00:00.000Z",22722.89,23074.85,22648.15,22984.94,263.72,226109984
"2013-07-10T19:00:00.000Z",23016.69,23049.65,22713.32,22745.64,-239.3,125137192
"2013-07-11T19:00:00.000Z",22749.14,23070.85,22749.14,23037.32,291.68,79751184
"2013-07-14T19:00:00.000Z",23133.04,23388.68,23125.32,23172.35,135.03,138952352
"2013-07-15T19:00:00.000Z",23225.09,23264,23100.45,23160.89,-11.46,168762416
"2013-07-16T19:00:00.000Z",23159.41,23320.35,22928.81,22994.72,-166.17,160494208
"2013-07-17T19:00:00.000Z",22996.04,23156.75,22899.58,23114.97,120.25,118204168
"2013-07-18T19:00:00.000Z",23136.88,23464.11,23136.88,23428.93,313.96,166113408
"2013-07-21T19:00:00.000Z",23545.68,23760.7,23487.48,23657.81,228.88,253502144
"2013-07-22T19:00:00.000Z",23686.39,23717.31,23573.53,23683.27,25.46,261050048
"2013-07-23T19:00:00.000Z",23709.8,23944.99,23707.42,23776.22,92.95,223914768
"2013-07-24T19:00:00.000Z",23838.48,23869.67,23549.61,23573.68,-202.54,237126672
"2013-07-25T19:00:00.000Z",23607.32,23702.26,23456.74,23497.07,-76.61,173409696
"2013-07-28T19:00:00.000Z",23523.11,23577.09,23288.7,23315.15,-181.92,188495240
"2013-07-29T19:00:00.000Z",23345.18,23467.09,23129.16,23284.81,-30.34,143353808
"2013-07-30T19:00:00.000Z",23369.37,23398.39,23210.83,23312.77,27.96,106910968
"2013-07-31T19:00:00.000Z",23335.79,23399.35,23010.59,23091.86,-220.91,143066816
"2013-08-04T19:00:00.000Z",23102.16,23123.35,22302.02,22701.3,-390.56,156260496
"2013-08-05T19:00:00.000Z",22715.83,22967.47,22547.51,22621.93,-79.37,103878384
"2013-08-06T19:00:00.000Z",22649.46,23275.55,22591.87,23237.19,615.26,131920448
"2013-08-11T19:00:00.000Z",23242.68,23470.05,23194.96,23443.14,205.95,205714160
"2013-08-12T19:00:00.000Z",23464.24,23658.01,23448.53,23613.2,170.06,223041584
"2013-08-14T19:00:00.000Z",23619.17,23748.5,23492.65,23687.89,74.69,128005552
"2013-08-15T19:00:00.000Z",23676.19,23820.22,23623.41,23673.3,-14.59,115535120
"2013-08-18T19:00:00.000Z",23687.79,23702.87,23439.81,23600.23,-73.07,118606168
"2013-08-19T19:00:00.000Z",23603.41,23808.18,23442.93,23487.23,-113,146469648
"2013-08-20T19:00:00.000Z",23489.38,23489.38,22977.76,23015.27,-471.96,190691408
"2013-08-21T19:00:00.000Z",23048.34,23099.67,22540.56,22714.32,-300.95,153680320
"2013-08-22T19:00:00.000Z",22722.02,22937.12,22583.26,22714.68,0.36,106084896
"2013-08-25T19:00:00.000Z",22825.37,23134.3,22825.37,22922.24,207.56,107951272
"2013-08-26T19:00:00.000Z",23016.81,23062.46,22478.94,22523.71,-398.53,117751344
"2013-08-27T19:00:00.000Z",22517.01,22517.01,21929.15,22236.33,-287.38,203945392
"2013-08-28T19:00:00.000Z",22258.5,22350.89,22050.76,22214.73,-21.6,133391440
"2013-08-29T19:00:00.000Z",22216.02,22346.62,21989.27,22160.85,-53.88,140972576
"2013-09-01T19:00:00.000Z",22130.87,22130.87,21679.3,21724.68,-436.17,125574152
"2013-09-02T19:00:00.000Z",21698.48,22082.81,21634.83,21808.48,83.8,111913728
"2013-09-03T19:00:00.000Z",21856.38,21964.66,21770.33,21875.83,67.35,90788240
"2013-09-04T19:00:00.000Z",21964.12,22503.89,21920.76,22451.46,575.63,143421104
"2013-09-05T19:00:00.000Z",22491.18,22839.62,22491.18,22765.87,314.41,178301776
"2013-09-08T19:00:00.000Z",22768.84,22997.94,22768.84,22838.84,72.97,132943632
"2013-09-09T19:00:00.000Z",22901.69,23091.65,22901.69,22992.17,153.33,174159504
"2013-09-10T19:00:00.000Z",23016.75,23261.63,22948.26,23231.68,239.51,165664256
"2013-09-11T19:00:00.000Z",23243.68,23379.7,23167.36,23222.21,-9.47,151799008
"2013-09-12T19:00:00.000Z",23223.68,23268.04,23139.61,23168.28,-53.93,118594864
"2013-09-15T19:00:00.000Z",23175.56,23323.67,23083.24,23242.68,74.4,196398304
"2013-09-16T19:00:00.000Z",23279.42,23380.36,23013.02,23066.5,-176.18,121114656
"2013-09-17T19:00:00.000Z",23067.05,23110.52,22818.17,22930.06,-136.44,138850496
"2013-09-18T19:00:00.000Z",22978.66,23503.24,22966.74,23456.98,526.92,182085728
"2013-09-19T19:00:00.000Z",23471.78,23663.2,23407.99,23595.61,138.63,180511520
"2013-09-22T19:00:00.000Z",23585.26,23680.37,23516.08,23639.97,44.36,64605048
"2013-09-23T19:00:00.000Z",23680.39,23726.9,23027.22,23088.49,-551.48,129635648
"2013-09-24T19:00:00.000Z",23093.72,23219.35,22794.64,23060.9,-27.59,112370768
"2013-09-25T19:00:00.000Z",23106.97,23136.01,22516.64,22780.82,-280.08,125073840
"2013-09-26T19:00:00.000Z",22858.3,22929.65,22317.18,22387.31,-393.51,100308592
"2013-09-29T19:00:00.000Z",22149.16,22149.16,21669.63,21832.68,-554.63,150311888
"2013-09-30T19:00:00.000Z",21782.03,22018.76,21497.19,21980.42,147.74,135394848
"2013-10-01T19:00:00.000Z",21985.83,22290.02,21985.83,22189.67,209.25,89778632
"2013-10-02T19:00:00.000Z",22190.49,22294.73,22086.31,22152.35,-37.32,71958944
"2013-10-03T19:00:00.000Z",22166.85,22331.51,22064.71,22085.96,-66.39,59940128
"2013-10-06T19:00:00.000Z",22092.18,22104.37,21842.51,21864.85,-221.11,44384340
"2013-10-07T19:00:00.000Z",21874.38,22095.08,21846.37,22080.47,215.62,61350060
"2013-10-08T19:00:00.000Z",22092.82,22150.3,21632.32,21657.22,-423.25,83765632
"2013-10-09T19:00:00.000Z",21653.31,21734.67,21476.32,21674.98,17.76,59578888
"2013-10-10T19:00:00.000Z",21711.66,21944.85,21711.66,21775.39,100.41,59480400
"2013-10-13T19:00:00.000Z",21796.77,21815.17,21596.11,21599.78,-175.61,39645448
"2013-10-20T19:00:00.000Z",21615.68,21979.37,21615.68,21754.95,155.17,78403848
"2013-10-21T19:00:00.000Z",21762.9,22283.7,21749.07,22230.43,475.48,135025792
"2013-10-22T19:00:00.000Z",22383.98,22539.36,22325.63,22347.29,116.86,120693832
"2013-10-23T19:00:00.000Z",22364.46,22472.51,22274.6,22360.85,13.56,71451880
"2013-10-24T19:00:00.000Z",22357.08,22578.96,22321.04,22445.59,84.74,92438272
"2013-10-27T19:00:00.000Z",22442.88,22601.07,22281.12,22353.2,-92.39,62756792
"2013-10-28T19:00:00.000Z",22360.33,22461.05,22240.98,22276.65,-76.55,50536420
"2013-10-29T19:00:00.000Z",22287.1,22399.74,22273.06,22310.59,33.94,68991008
"2013-10-30T19:00:00.000Z",22319.58,22820.11,22232,22775.85,465.26,96024272
"2013-10-31T19:00:00.000Z",22774.71,23013.46,22602.87,22649.09,-126.76,104995928
"2013-11-03T19:00:00.000Z",22490.5,22490.5,22199.72,22377.83,-271.26,71780488
"2013-11-04T19:00:00.000Z",22412.19,22833.92,22411.73,22790.7,412.87,72972648
"2013-11-05T19:00:00.000Z",22802.58,23218.72,22802.58,23165.21,374.51,132130688
"2013-11-06T19:00:00.000Z",23224.92,23350.13,23113.89,23220.21,55,120204928
"2013-11-07T19:00:00.000Z",23208.79,23392.11,23152.99,23367.15,146.94,98146496
"2013-11-10T19:00:00.000Z",23371.83,23588.52,23364.48,23381.08,13.93,158192416
"2013-11-11T19:00:00.000Z",23385.03,23530.76,23274.77,23302.46,-78.62,129138448
"2013-11-12T19:00:00.000Z",23276.92,23312.65,23146.83,23287.06,-15.4,91585296
"2013-11-17T19:00:00.000Z",23312.67,23675.31,23312.67,23611.24,324.18,135394528
"2013-11-18T19:00:00.000Z",23628.07,23880.08,23628.07,23819.43,208.19,173190320
"2013-11-19T19:00:00.000Z",23857.42,24007.12,23775.77,23800.97,-18.46,191205536
"2013-11-20T19:00:00.000Z",23813.63,23914.56,23732.1,23807.24,6.27,106147880
"2013-11-21T19:00:00.000Z",23809.55,23874.82,23702.85,23847.57,40.33,97088000
"2013-11-24T19:00:00.000Z",23908.48,24089.85,23906.73,23978.29,130.72,112754656
"2013-11-25T19:00:00.000Z",23997.36,23997.36,23745.73,23798.7,-179.59,93193088
"2013-11-26T19:00:00.000Z",23784.98,23849.01,23683.53,23768.35,-30.35,74447824
"2013-11-27T19:00:00.000Z",23817.88,24204.48,23817.88,24180.49,412.14,120788152
"2013-11-28T19:00:00.000Z",24195.75,24338.89,24178.07,24302.19,121.7,111293280
"2013-12-01T19:00:00.000Z",24337.76,24461.79,24318.16,24401.57,99.38,119086472
"2013-12-02T19:00:00.000Z",24453.62,24618.69,24453.62,24588.47,186.9,138603920
"2013-12-03T19:00:00.000Z",24616.44,24750.13,24427.89,24445.38,-143.09,147563808
"2013-12-04T19:00:00.000Z",24466,24866.04,24447.13,24800.69,355.31,140981264
"2013-12-05T19:00:00.000Z",24855.34,25007.66,24808.83,24870.55,69.86,194683660
"2013-12-08T19:00:00.000Z",24875.26,25125.81,24875.26,24998.89,128.34,103613208
"2013-12-09T19:00:00.000Z",25070.49,25102.14,24852.47,24878.68,-120.21,108316088
"2013-12-10T19:00:00.000Z",24912.21,25020.17,24912.21,24972.9,94.22,116565480
"2013-12-11T19:00:00.000Z",25033.99,25103.41,24917.52,25072,99.1,135908160
"2013-12-12T19:00:00.000Z",25088.49,25285.62,25088.49,25256.69,184.69,220244192
"2013-12-15T19:00:00.000Z",25290.85,25407.48,25262.65,25298.32,41.63,189106256
"2013-12-16T19:00:00.000Z",25313.56,25399.2,25193.67,25350.2,51.88,194493840
"2013-12-17T19:00:00.000Z",25393.57,25551.09,25383.86,25524.46,174.26,187452832
"2013-12-18T19:00:00.000Z",25530.75,25711.23,25399.45,25472.64,-51.82,173749952
"2013-12-19T19:00:00.000Z",25474.75,25639.94,25392.89,25579.33,106.69,149538000
"2013-12-22T19:00:00.000Z",25596.58,25631.48,25340.04,25417.63,-161.7,113994640
"2013-12-23T19:00:00.000Z",25431.4,25469.78,25182.92,25366.69,-50.94,104426272
"2013-12-25T19:00:00.000Z",25399.98,25497.58,25348.44,25370.03,3.34,108665928
"2013-12-26T19:00:00.000Z",25375.03,25415.06,25229.55,25258.05,-111.98,113876176
"2013-12-29T19:00:00.000Z",25270.02,25378.82,25194.69,25283.96,25.91,132738408
"2013-12-30T19:00:00.000Z",25299.97,25319.58,25219.08,25261.14,-22.82,87391632
"2013-12-31T19:00:00.000Z",25273.11,25628.41,25273.11,25608.85,347.71,198346576
"2014-01-01T19:00:00.000Z",25615.12,25978.71,25615.12,25962.18,353.33,257114704
"2014-01-02T19:00:00.000Z",25968.76,26136.28,25968.76,26047.91,85.73,170698112
"2014-01-05T19:00:00.000Z",26065.7,26299.69,26059.44,26169.83,121.92,149219040
"2014-01-06T19:00:00.000Z",26181.97,26289.33,26051.19,26259.57,89.74,200616512
"2014-01-07T19:00:00.000Z",26261.37,26428.11,26261.37,26341.08,81.51,188892544
"2014-01-08T19:00:00.000Z",26365.4,26566.73,26306.01,26373.24,32.16,250510720
"2014-01-09T19:00:00.000Z",26374.06,26519.59,26270.32,26488.32,115.08,139377184
"2014-01-12T19:00:00.000Z",26512.19,26632.9,26505.14,26590.69,102.37,108150464
"2014-01-14T19:00:00.000Z",26627.07,26876.63,26627.07,26761.78,171.09,198426560
"2014-01-15T19:00:00.000Z",26770.68,26900.65,26629.84,26730.24,-31.54,226041904
"2014-01-16T19:00:00.000Z",26810.04,26973.11,26810.04,26913.85,183.61,235856160
"2014-01-19T19:00:00.000Z",26928.07,27069.59,26835.95,27000.95,87.1,177204080
"2014-01-20T19:00:00.000Z",27012.55,27180.72,27012.55,27104.7,103.75,166487104
"2014-01-21T19:00:00.000Z",27112.8,27213.21,26948.78,27015.12,-89.58,243786976
"2014-01-22T19:00:00.000Z",27027.86,27204.54,26997.86,27064.34,49.22,248174528
"2014-01-23T19:00:00.000Z",27077.99,27097.1,26868.04,27002.89,-61.45,143333616
"2014-01-26T19:00:00.000Z",27004.45,27051.49,26586.17,26670.6,-332.29,126754944
"2014-01-27T19:00:00.000Z",26672.65,26796.22,26635.7,26653.73,-16.87,163814624
"2014-01-28T19:00:00.000Z",26654.39,26721.61,26476.24,26595.63,-58.1,161876928
"2014-01-29T19:00:00.000Z",26595.63,26674.26,26521.88,26607.64,12.01,183811584
"2014-01-30T19:00:00.000Z",26607.8,26853.51,26607.8,26784.34,176.7,194267536
"2014-02-02T19:00:00.000Z",26789.16,27015.03,26789.16,26946.1,161.76,182296736
"2014-02-03T19:00:00.000Z",26948.18,26948.18,26677.95,26751.45,-194.65,185352176
"2014-02-05T19:00:00.000Z",26777.14,26906.45,26752.4,26862.51,111.06,145152496
"2014-02-06T19:00:00.000Z",26879.9,26925.4,26640.44,26681.78,-180.73,165591664
"2014-02-09T19:00:00.000Z",26720.05,26741.56,26073.85,26255.21,-426.57,168605264
"2014-02-10T19:00:00.000Z",26274.72,26372.56,26108.74,26240.41,-14.8,144533824
"2014-02-11T19:00:00.000Z",26239.73,26708.3,26239.73,26677.27,436.86,171239280
"2014-02-12T19:00:00.000Z",26683.59,26860.83,26511.58,26541.26,-136.01,148497600
"2014-02-13T19:00:00.000Z",26562.69,26618.17,26371.69,26394.13,-147.13,98330120
"2014-02-16T19:00:00.000Z",26393.16,26399.7,25930.19,26003.89,-390.24,97348840
"2014-02-17T19:00:00.000Z",25976.64,26066.71,25572.98,25884.38,-119.51,151531872
"2014-02-18T19:00:00.000Z",25887.99,25991.51,25667.81,25686.93,-197.45,122824680
"2014-02-19T19:00:00.000Z",25689.36,25719.56,25442.79,25506.8,-180.13,130225120
"2014-02-20T19:00:00.000Z",25507.71,25715.68,25385.15,25603.35,96.55,163513248
"2014-02-23T19:00:00.000Z",25625.12,25895.16,25625.12,25773.81,170.46,162733840
"2014-02-24T19:00:00.000Z",25780.57,25804.17,25528.58,25559.61,-214.2,98577880
"2014-02-25T19:00:00.000Z",25557.5,25652.41,25490.62,25500.5,-59.11,94824976
"2014-02-26T19:00:00.000Z",25514.4,25615.25,25385.83,25478.93,-21.57,87965760
"2014-02-27T19:00:00.000Z",25500.38,25880.55,25477.36,25783.28,304.35,156306576
"2014-03-02T19:00:00.000Z",25922.21,26044.81,25803.5,25853.54,70.26,142310720
"2014-03-03T19:00:00.000Z",25853.88,26223.44,25772.78,26209.38,355.84,189960544
"2014-03-04T19:00:00.000Z",26188.47,26539.31,26186.51,26521.99,312.61,210645248
"2014-03-05T19:00:00.000Z",26525.24,26883.07,26525.24,26842.53,320.54,189541344
"2014-03-06T19:00:00.000Z",26854.81,26979.01,26800.78,26892.23,49.7,156837952
"2014-03-09T19:00:00.000Z",26894.02,27220.51,26834.55,27176.26,284.03,165741584
"2014-03-10T19:00:00.000Z",27177.72,27351.97,27177.72,27309.02,132.76,217030576
"2014-03-11T19:00:00.000Z",27348.3,27427.04,27080.47,27115.2,-193.82,207552736
"2014-03-12T19:00:00.000Z",27143.94,27198.78,27040.99,27083.12,-32.08,187526064
"2014-03-13T19:00:00.000Z",27083.15,27199.01,27065.37,27124.47,41.35,195795024
"2014-03-16T19:00:00.000Z",27133.96,27316.53,27133.96,27229.1,104.63,153017664
"2014-03-17T19:00:00.000Z",27235.99,27371.01,27235.76,27246.97,17.87,128985440
"2014-03-18T19:00:00.000Z",27248.7,27365.85,27200.22,27258.68,11.71,179317104
"2014-03-19T19:00:00.000Z",27264.57,27366.69,27045.58,27148.52,-110.16,133509984
"2014-03-20T19:00:00.000Z",27164.42,27210,26684.89,26765.49,-383.03,125970256
"2014-03-23T19:00:00.000Z",26696.69,26704.39,26378.36,26391.41,-374.08,85748120
"2014-03-24T19:00:00.000Z",26426.57,26693,26426.57,26670.14,278.73,80645904
"2014-03-25T19:00:00.000Z",26696.38,26851.65,26696.38,26821.92,151.78,79327376
"2014-03-26T19:00:00.000Z",26864.36,27216.12,26864.36,27165.49,343.57,174942720
"2014-03-27T19:00:00.000Z",27225.33,27300.03,27088.39,27116.13,-49.36,128791440
"2014-03-30T19:00:00.000Z",27155.41,27252.67,27062.83,27159.91,43.78,88881400
"2014-03-31T19:00:00.000Z",27200.08,27595.64,27200.08,27565.5,405.59,150208576
"2014-04-01T19:00:00.000Z",27639.96,27961.35,27639.96,27932.02,366.52,164596768
"2014-04-02T19:00:00.000Z",28013.55,28386.11,28013.55,28336.36,404.34,312787776
"2014-04-03T19:00:00.000Z",28385.81,28481.48,28289.4,28408.03,71.67,327563936
"2014-04-06T19:00:00.000Z",28459.06,28625.35,28361.75,28578.96,170.93,190777104
"2014-04-07T19:00:00.000Z",28583.82,28817.28,28574.79,28653.37,74.41,237448080
"2014-04-08T19:00:00.000Z",28642.18,28961.02,28573.65,28941.01,287.64,236391680
"2014-04-09T19:00:00.000Z",28979.75,29276.24,28979.75,29250.54,309.53,247296064
"2014-04-10T19:00:00.000Z",29295.29,29491.62,29066.25,29249.44,-1.1,225132656
"2014-04-13T19:00:00.000Z",29250.98,29376.37,29049.24,29094.12,-155.32,202035760
"2014-04-14T19:00:00.000Z",29114.74,29177.15,28854.78,29095.77,1.65,257129888
"2014-04-15T19:00:00.000Z",29099.63,29474.76,29099.63,29458.15,362.38,279016000
"2014-04-16T19:00:00.000Z",29503.43,29669.95,29066.08,29350.34,-107.81,368268928
"2014-04-17T19:00:00.000Z",29429.12,29578.33,29022.59,29069.93,-280.41,186891872
"2014-04-20T19:00:00.000Z",29078.58,29121.85,28814.21,28878.77,-191.16,117242240
"2014-04-21T19:00:00.000Z",28936.75,29239.59,28936.75,29191.84,313.07,144995136
"2014-04-22T19:00:00.000Z",29239.62,29350.21,28594.86,28717.19,-474.65,190622016
"2014-04-23T19:00:00.000Z",28757.44,28905.71,28633.91,28786.74,69.55,126276920
"2014-04-24T19:00:00.000Z",28817.03,28872.65,28660.86,28850.08,63.34,130493480
"2014-04-27T19:00:00.000Z",28858.12,28926.95,28680.47,28691.62,-158.46,112707264
"2014-04-28T19:00:00.000Z",28735.47,28735.47,28288.44,28436.59,-255.03,130523432
"2014-04-29T19:00:00.000Z",28449.14,28939.74,28449.14,28912.98,476.39,193032304
"2014-05-01T19:00:00.000Z",28917.74,29157.39,28868.09,28921.13,8.15,138886960
"2014-05-04T19:00:00.000Z",28926.7,28957.33,28520.48,28629.63,-291.5,11269210
"2014-05-05T19:00:00.000Z",28634.04,28652.56,28339.24,28383.2,-246.43,82178880
"2014-05-06T19:00:00.000Z",28383.3,28509.21,28297.93,28330.03,-53.17,98046992
"2014-05-07T19:00:00.000Z",28332.44,28530.44,28286.24,28511.02,180.99,76395312
"2014-05-08T19:00:00.000Z",28550.87,28670.38,28438.71,28494.54,-16.48,80186432
"2014-05-11T19:00:00.000Z",28494.54,28628.88,28324.56,28343.88,-150.66,51406020
"2014-05-12T19:00:00.000Z",28343.88,28486.71,28306.55,28411.49,67.61,86089168
"2014-05-13T19:00:00.000Z",28441.94,28653.95,28424.9,28528.19,116.7,57203808
"2014-05-14T19:00:00.000Z",28546.25,28944.07,28546.25,28843.02,314.83,174973216
"2014-05-15T19:00:00.000Z",28926.43,29032.28,28854.18,28883.33,40.31,94693376
"2014-05-18T19:00:00.000Z",28902.41,28968.81,28842.81,28951.38,68.05,66086712
"2014-05-19T19:00:00.000Z",28965.09,29030.95,28793.15,28842.92,-108.46,80973960
"2014-05-20T19:00:00.000Z",28848.94,28967.46,28738.04,28760.12,-82.8,171167632
"2014-05-21T19:00:00.000Z",28769.26,28928.25,28716.73,28737.89,-22.23,95832224
"2014-05-22T19:00:00.000Z",28757.96,28843.34,28719.39,28756,18.11,68692144
"2014-05-25T19:00:00.000Z",28755.14,29040.86,28755.14,29020.48,264.48,71276992
"2014-05-26T19:00:00.000Z",29024.96,29175.69,29016.95,29048.11,27.63,122508304
"2014-05-27T19:00:00.000Z",29057.99,29142.79,28963.38,28987.32,-60.79,142971600
"2014-05-28T19:00:00.000Z",29032.24,29602.61,29029.22,29543.58,556.26,250506592
"2014-05-29T19:00:00.000Z",29632.38,29854.76,29611.39,29737.69,194.11,240941216
"2014-06-01T19:00:00.000Z",29732.79,29925.61,29574.98,29789.85,52.16,194526096
"2014-06-02T19:00:00.000Z",29799.66,29938.93,29003.58,29504.98,-284.87,221340624
"2014-06-03T19:00:00.000Z",29524.93,29649.25,29328.29,29452.23,-52.75,175655856
"2014-06-04T19:00:00.000Z",29486.75,29695.88,29332.79,29417.2,-35.03,167527056
"2014-06-05T19:00:00.000Z",29422.21,29720.55,29422.21,29509.11,91.91,144835952
"2014-06-08T19:00:00.000Z",29559.3,29689,29442.72,29472.52,-36.59,90110800
"2014-06-09T19:00:00.000Z",29511.44,29641.21,29432.41,29540.72,68.2,174537216
"2014-06-10T19:00:00.000Z",29573.83,29842.52,29573.83,29783.3,242.58,233414448
"2014-06-11T19:00:00.000Z",29784.58,29859.79,29718.06,29766.38,-16.92,137196240
"2014-06-12T19:00:00.000Z",29775.35,29845.86,29713.68,29730.86,-35.52,134250896
"2014-06-15T19:00:00.000Z",29733.69,29780.79,29626.57,29651.04,-79.82,83809912
